"name","cloudplatform","nooflabs","lastprovisiondate","category","createdon","comments"
aws.lab.edureka.Ubuntu.Desktop.Python.Anaconda,AMAZON,8,2021-11-22 12:30:47.925 +0530,RESOURCE_PROVISIONING,2020-07-13 12:17:15.685 +0530,Provisioned
aws.lab.edureka.Ubuntu.Desktop.Selenium,AMAZON,19,2021-03-30 12:35:15.458 +0530,RESOURCE_PROVISIONING,2021-03-20 13:16:58.017 +0530,Provisioned
aws.lab.edureka.Ubuntu.Desktop.Selenium.Java.Docker.Tomcat9,AMAZON,24,2021-12-10 17:29:04.672 +0530,RESOURCE_PROVISIONING,2021-11-17 16:25:33.056 +0530,Provisioned
aws.lab.edureka.Ubuntu.Desktop.SingleNode.DevOps,AMAZON,4,2019-11-13 14:48:00.806 +0530,RESOURCE_PROVISIONING,2019-07-11 18:29:20.351 +0530,Provisioned
aws.lab.edureka.Ubuntu.Desktop.x2,AMAZON,77,2021-07-22 18:29:02.304 +0530,RESOURCE_PROVISIONING,2021-07-20 19:11:57.097 +0530,Provisioned
aws.lab.edureka.Ubuntu.Python,AMAZON,58,2018-03-20 12:30:00.078 +0530,RESOURCE_PROVISIONING,2017-05-16 11:00:58.209 +0530,Provisioned
aws.lab.edureka.Windows2012R2.Informatica,AMAZON,43,2021-08-05 11:15:12.452 +0530,RESOURCE_PROVISIONING,2020-07-16 12:42:29.737 +0530,Provisioned
aws.lab.edureka.Windows.Angular,AMAZON,35,2018-09-20 16:03:06.844 +0530,RESOURCE_PROVISIONING,2017-05-16 11:01:33.977 +0530,Provisioned
aws.lab.edureka.Windows.JavaEnterprise,AMAZON,57,2021-01-16 21:27:10.120 +0530,RESOURCE_PROVISIONING,2017-05-16 11:01:57.228 +0530,Provisioned
aws.lab.edureka.Windows.NodeJs,AMAZON,23,2018-01-02 14:34:12.249 +0530,RESOURCE_PROVISIONING,2017-05-16 11:05:23.253 +0530,Provisioned
aws.lab.edureka.Windows.Nodejs.Postman,AMAZON,172,2022-08-11 17:21:31.304 +0530,RESOURCE_PROVISIONING,2021-11-19 15:53:45.241 +0530,Provisioned
aws.lab.edureka.Windows.Pytriot,AMAZON,9,2021-11-21 08:24:58.940 +0530,RESOURCE_PROVISIONING,2021-11-20 12:32:09.242 +0530,Provisioned
aws.lab.edureka.Windows.Selenium,AMAZON,487,2020-07-02 15:44:11.555 +0530,RESOURCE_PROVISIONING,2017-05-16 11:06:09.493 +0530,Provisioned
aws.lab.edureka.Windows.SeleniumV2,AMAZON,446,2023-01-30 16:16:08.221 +0530,RESOURCE_PROVISIONING,2020-07-03 14:55:05.419 +0530,Provisioned
aws.lab.edureka.Windows.Talend,AMAZON,1,2017-09-15 11:35:52.299 +0530,RESOURCE_PROVISIONING,2017-09-15 11:31:43.784 +0530,Provisioned
aws.lab.fractal.Ubuntu.Desktop.Datascience,AMAZON,381,2019-02-01 17:06:37.885 +0530,RESOURCE_PROVISIONING,2019-01-23 19:13:08.490 +0530,Provisioned
aws.lab.fractal.Ubuntu.Desktop.Datascience.GPU,AMAZON,236,2019-02-08 15:28:05.523 +0530,RESOURCE_PROVISIONING,2019-02-05 08:46:56.009 +0530,Provisioned
aws.lab.FSD.Java,AMAZON,187,2022-04-08 16:22:51.208 +0530,RESOURCE_PROVISIONING,2017-12-05 16:58:09.386 +0530,Provisioned
aws.lab.FSD.NET,AMAZON,29,2021-10-12 13:59:46.320 +0530,RESOURCE_PROVISIONING,2018-01-05 13:02:56.057 +0530,Provisioned
aws.lab.Gaia.Checkpoint,AMAZON,2,2021-08-19 18:26:45.197 +0530,RESOURCE_PROVISIONING,2021-08-19 16:36:46.947 +0530,Provisioned
aws.lab.genpact.Ubuntu.Desktop.Rstudio,AMAZON,17,2023-01-20 11:57:41.054 +0530,RESOURCE_PROVISIONING,2022-10-07 18:19:46.499 +0530,Provisioned
aws.lab.genpact.Windows.Tableau.Trial,AMAZON,15,2023-01-16 15:20:26.076 +0530,RESOURCE_PROVISIONING,2022-10-10 13:42:46.946 +0530,Provisioned
aws.lab.greatlearning.Ubuntu.Desktop.JavaDevelopment,AMAZON,242,2022-08-09 12:21:17.696 +0530,RESOURCE_PROVISIONING,2022-03-26 16:31:24.485 +0530,Provisioned
aws.lab.greatlearning.Ubuntu.Desktop.Java.FSD,AMAZON,1483,2023-01-24 18:47:30.018 +0530,RESOURCE_PROVISIONING,2022-02-14 13:12:43.800 +0530,Provisioned
aws.lab.greatlearning.Ubuntu.Desktop.Python.Anaconda.GPU,AMAZON,17,2018-11-28 12:42:38.928 +0530,RESOURCE_PROVISIONING,2018-11-16 17:22:43.657 +0530,Provisioned
aws.lab.hpe.Ubuntu.Desktop,AMAZON,21,2022-08-23 11:29:14.883 +0530,RESOURCE_PROVISIONING,2022-06-22 12:25:40.300 +0530,Provisioned
aws.lab.IIFL.Linux.GoldLoanApp,AMAZON,3,2020-08-02 14:40:40.770 +0530,RESOURCE_PROVISIONING,2020-08-01 19:25:04.907 +0530,Provisioned
aws.lab.imarticus.Centos.Cloudera.CDH,AMAZON,87,2021-10-04 11:17:50.498 +0530,RESOURCE_PROVISIONING,2021-08-08 17:16:45.020 +0530,Provisioned
aws.lab.imarticus.Centos.Desktop.Cloudera.CDH,AMAZON,75,2022-09-02 10:12:42.792 +0530,RESOURCE_PROVISIONING,2022-08-11 21:40:50.814 +0530,Provisioned
aws.lab.imarticus.Ubuntu.Desktop,AMAZON,127,2023-01-20 16:02:29.756 +0530,RESOURCE_PROVISIONING,2022-08-17 12:46:45.892 +0530,Provisioned
aws.lab.Import.EC2,AMAZON,21,2022-11-29 11:42:16.731 +0530,RESOURCE_PROVISIONING,2022-03-25 09:37:53.294 +0530,Provisioned
aws.lab.Import.EC2.CheckpointR81,AMAZON,6,2023-01-24 12:20:59.223 +0530,RESOURCE_PROVISIONING,2022-11-29 13:33:16.446 +0530,Provisioned
aws.lab.iNeuron.Centos.Desktop.Cassandra,AMAZON,3,2022-09-10 09:25:42.524 +0530,RESOURCE_PROVISIONING,2022-09-09 10:41:42.018 +0530,Provisioned
aws.lab.iNeuron.Ubuntu.Desktop.MySQL,AMAZON,15,2022-11-17 13:31:13.027 +0530,RESOURCE_PROVISIONING,2022-09-07 15:23:08.689 +0530,Provisioned
aws.lab.iNeuron.Windows.MySQL,AMAZON,1,2022-09-01 16:54:15.807 +0530,RESOURCE_PROVISIONING,2022-09-01 16:48:31.601 +0530,Provisioned
aws.lab.iNeuron.Windows.Powerbi,AMAZON,8,2022-09-08 10:36:36.882 +0530,RESOURCE_PROVISIONING,2022-09-07 19:56:54.737 +0530,Provisioned
aws.lab.interviewkickstart.Ubuntu.Desktop.FSD,AMAZON,68,2023-01-31 18:56:40.456 +0530,RESOURCE_PROVISIONING,2022-02-03 17:20:14.484 +0530,Provisioned
aws.lab.interviewkickstart.Ubuntu.Desktop.Kubernetes,AMAZON,672,2022-07-08 17:52:36.500 +0530,RESOURCE_PROVISIONING,2021-12-13 17:58:17.573 +0530,Provisioned
aws.lab.interviewkickstart.Ubuntu.Kubernetes.Cluster,AMAZON,3,2021-12-13 16:41:24.249 +0530,RESOURCE_PROVISIONING,2021-12-13 16:08:15.326 +0530,Provisioned
aws.lab.iprimed.Ubuntu18.Desktop.FSD,AMAZON,41,2022-11-11 15:30:22.443 +0530,RESOURCE_PROVISIONING,2020-08-07 13:22:59.098 +0530,Provisioned
aws.lab.iPRIMED.Windows.MEANStack,AMAZON,31,2020-07-19 08:54:11.786 +0530,RESOURCE_PROVISIONING,2018-03-29 11:22:15.756 +0530,Provisioned
aws.lab.iPrimeEd.Windows.ITES,AMAZON,20,2019-07-25 13:06:55.476 +0530,RESOURCE_PROVISIONING,2018-03-30 11:56:27.531 +0530,Provisioned
aws.lab.jetking.CyberSecurity,AMAZON,78,2023-01-05 10:52:33.002 +0530,RESOURCE_PROVISIONING,2019-12-31 16:02:52.663 +0530,Provisioned
aws.lab.Kali.Centos.Desktop.AppSecurity,AMAZON,147,2022-06-21 00:14:59.417 +0530,RESOURCE_PROVISIONING,2021-04-28 15:41:39.371 +0530,Provisioned
aws.lab.Kalilinux.Desktop,AMAZON,327,2023-01-30 13:54:47.127 +0530,RESOURCE_PROVISIONING,2020-12-18 15:21:17.468 +0530,Provisioned
aws.lab.Kalilinux.Desktop.Nessus.Trial,AMAZON,17,2023-01-25 16:09:34.272 +0530,RESOURCE_PROVISIONING,2019-05-17 15:52:28.582 +0530,Provisioned
aws.lab.kct.Amazonlinux.Desktop.Hadoop,AMAZON,3,2022-03-10 12:20:00.504 +0530,RESOURCE_PROVISIONING,2022-03-10 12:04:14.929 +0530,Provisioned
aws.lab.kct.Amazonlinux.Hadoop,AMAZON,1,2022-03-10 21:01:27.096 +0530,RESOURCE_PROVISIONING,2022-03-10 19:15:18.748 +0530,Provisioned
aws.lab.kct.Centos.Desktop.apache.BDH,AMAZON,,,RESOURCE_PROVISIONING,2022-03-21 11:40:51.663 +0530,Never Requested For Proviosion
aws.lab.lbef.Centos7.Desktop.Hadoop,AMAZON,40,2021-08-15 10:30:58.175 +0530,RESOURCE_PROVISIONING,2020-11-05 16:22:11.228 +0530,Provisioned
aws.lab.lbef.Windows.FTK,AMAZON,6,2021-04-28 09:52:30.582 +0530,RESOURCE_PROVISIONING,2020-11-13 15:39:21.577 +0530,Provisioned
aws.lab.lbef.Windows.MobileWeb,AMAZON,17,2022-03-19 18:42:52.876 +0530,RESOURCE_PROVISIONING,2020-11-11 12:45:25.499 +0530,Provisioned
aws.lab.lbef.Windows.MSSQL2008R2,AMAZON,27,2021-07-05 07:29:58.319 +0530,RESOURCE_PROVISIONING,2020-11-12 19:50:47.629 +0530,Provisioned
aws.lab.lbef.Windows.MSSQL2019,AMAZON,18,2022-03-19 19:07:24.726 +0530,RESOURCE_PROVISIONING,2020-11-09 23:29:11.019 +0530,Provisioned
aws.lab.lbef.Windows.NetbeansMySQL,AMAZON,29,2021-06-30 17:21:38.352 +0530,RESOURCE_PROVISIONING,2020-11-10 04:20:33.809 +0530,Provisioned
aws.lab.lbef.Windows.NetbeansXampp,AMAZON,18,2021-04-28 09:45:46.923 +0530,RESOURCE_PROVISIONING,2020-11-10 02:56:51.014 +0530,Provisioned
aws.lab.lbef.Windows.OOSSE,AMAZON,15,2021-06-05 14:17:19.494 +0530,RESOURCE_PROVISIONING,2020-12-03 10:50:32.176 +0530,Provisioned
aws.lab.lbef.Windows.PacketTracer,AMAZON,18,2021-06-08 09:11:53.461 +0530,RESOURCE_PROVISIONING,2020-11-04 18:32:43.969 +0530,Provisioned
aws.lab.lbef.Windows.Python,AMAZON,77,2021-07-28 11:07:10.806 +0530,RESOURCE_PROVISIONING,2020-12-03 10:09:32.261 +0530,Provisioned
aws.lab.LBEF.Windows.Python.Org,AMAZON,,,RESOURCE_PROVISIONING,2020-09-22 17:08:15.432 +0530,Never Requested For Proviosion
aws.lab.lbef.Windows.RStudio,AMAZON,21,2021-04-28 09:50:19.030 +0530,RESOURCE_PROVISIONING,2020-11-03 15:08:34.440 +0530,Provisioned
aws.lab.lbef.Windows.TableauDesktopPublic,AMAZON,23,2021-08-07 07:06:29.270 +0530,RESOURCE_PROVISIONING,2020-12-04 21:28:57.475 +0530,Provisioned
aws.lab.lbef.Windows.VS2019.CCPP,AMAZON,150,2021-06-09 01:43:18.405 +0530,RESOURCE_PROVISIONING,2020-12-03 08:16:12.563 +0530,Provisioned
aws.lab.lbef.Windows.WebApps,AMAZON,27,2022-07-21 16:31:14.091 +0530,RESOURCE_PROVISIONING,2020-11-11 12:45:45.040 +0530,Provisioned
aws.lab.Linux.Desktop.x4,AMAZON,787,2022-10-03 14:29:53.376 +0530,RESOURCE_PROVISIONING,2020-06-24 11:35:35.671 +0530,Provisioned
aws.lab.mage.Ubuntu.Desktop.TensorFlow.cpu,AMAZON,1,2018-09-27 19:14:08.862 +0530,RESOURCE_PROVISIONING,2018-09-27 17:50:47.282 +0530,Provisioned
aws.lab.mage.Windows.Desktop.TensorFlow.cpu,AMAZON,2,2018-11-14 11:13:05.492 +0530,RESOURCE_PROVISIONING,2018-09-27 17:50:59.157 +0530,Provisioned
aws.lab.manipal.Windows.DeepLearning.CPU,AMAZON,14,2018-11-22 14:17:15.736 +0530,RESOURCE_PROVISIONING,2018-11-20 16:25:51.808 +0530,Provisioned
aws.lab.manipal.Windows.DeepLearning.GPU,AMAZON,19,2018-11-27 19:53:01.382 +0530,RESOURCE_PROVISIONING,2018-11-22 12:56:50.762 +0530,Provisioned
aws.lab.mindtree.Ubuntu.Anaconda.Jupyter,AMAZON,1,2020-01-24 19:20:30.792 +0530,RESOURCE_PROVISIONING,2020-01-24 18:56:35.055 +0530,Provisioned
aws.lab.mindtree.Ubuntu.Desktop.MachineLearning,AMAZON,380,2022-09-22 17:56:32.754 +0530,RESOURCE_PROVISIONING,2018-11-02 15:20:03.902 +0530,Provisioned
aws.lab.mindtree.Ubuntu.Desktop.Rust,AMAZON,10,2022-10-13 15:48:44.017 +0530,RESOURCE_PROVISIONING,2022-09-06 15:55:52.179 +0530,Provisioned
aws.lab.mindtree.Ubuntu.Desktop.STS,AMAZON,10,2022-10-13 19:24:56.816 +0530,RESOURCE_PROVISIONING,2022-09-05 18:58:00.806 +0530,Provisioned
aws.lab.mindtree.Ubuntu.Jupyter,AMAZON,10,2022-10-13 18:40:00.079 +0530,RESOURCE_PROVISIONING,2022-09-06 13:19:29.980 +0530,Provisioned
aws.lab.mindtree.Windows.JupyterNotebook.x3,AMAZON,19,2022-10-13 18:56:22.544 +0530,RESOURCE_PROVISIONING,2022-09-08 10:36:54.800 +0530,Provisioned
aws.lab.mindtree.Windows.NLTK,AMAZON,21,2022-10-13 16:09:36.333 +0530,RESOURCE_PROVISIONING,2022-09-09 11:57:04.348 +0530,Provisioned
aws.lab.mindtree.Windows.NodeJSReact,AMAZON,2,2021-01-05 20:09:11.839 +0530,RESOURCE_PROVISIONING,2020-12-31 20:40:13.656 +0530,Provisioned
aws.lab.Mindtree.Windows.Sharepoint2019.Trial,AMAZON,130,2023-01-23 18:41:41.242 +0530,RESOURCE_PROVISIONING,2020-12-17 15:42:39.382 +0530,Provisioned
aws.lab.mphasis.Account,AMAZON,432,2023-01-23 09:44:21.868 +0530,ACCOUNT_PROVISIONING,2021-04-01 10:38:26.186 +0530,Provisioned
aws.lab.mphasis.Windows.Server,AMAZON,2,2021-04-08 12:56:36.870 +0530,RESOURCE_PROVISIONING,2021-04-07 15:38:49.467 +0530,Provisioned
aws.lab.mphasis.Windows.STS.Microservices,AMAZON,3,2021-03-25 15:45:33.260 +0530,RESOURCE_PROVISIONING,2021-03-22 21:29:14.792 +0530,Provisioned
aws.lab.mphasis.Windows.UIPath,AMAZON,6,2021-05-28 21:01:31.862 +0530,RESOURCE_PROVISIONING,2021-03-27 12:59:40.702 +0530,Provisioned
aws.lab.Nepal.College.Windows.OOP,AMAZON,9,2020-10-09 14:59:06.439 +0530,RESOURCE_PROVISIONING,2020-10-06 09:17:52.337 +0530,Provisioned
aws.lab.niit.Centos.Cloudera.CDH,AMAZON,1,2021-07-05 18:04:10.257 +0530,RESOURCE_PROVISIONING,2021-07-05 17:34:30.156 +0530,Provisioned
aws.lab.niit.Centos.Desktop.DevOps,AMAZON,107,2023-01-09 09:41:21.844 +0530,RESOURCE_PROVISIONING,2022-08-05 15:03:07.064 +0530,Provisioned
aws.lab.niit.OracleLinux7.Oracle19c,AMAZON,378,2023-01-25 10:33:28.998 +0530,RESOURCE_PROVISIONING,2022-07-29 12:52:06.946 +0530,Provisioned
aws.lab.niit.Ubuntu.Desktop.Devops,AMAZON,93,2022-09-29 20:13:13.740 +0530,RESOURCE_PROVISIONING,2021-12-15 15:42:56.397 +0530,Provisioned
aws.lab.niit.Windows.Pytriot,AMAZON,22,2021-11-14 07:42:33.488 +0530,RESOURCE_PROVISIONING,2021-11-08 14:59:46.948 +0530,Provisioned
aws.lab.OEL.Desktop.Oracle19c,AMAZON,87,2021-10-18 10:43:06.758 +0530,RESOURCE_PROVISIONING,2020-05-26 11:02:47.179 +0530,Provisioned
aws.lab.OracleLinux7.Desktop,AMAZON,5,2022-11-06 17:51:11.971 +0530,RESOURCE_PROVISIONING,2021-01-22 10:37:12.424 +0530,Provisioned
aws.lab.OracleLinux7.Desktop.19c,AMAZON,47,2022-11-06 17:31:11.474 +0530,RESOURCE_PROVISIONING,2021-02-13 18:59:21.460 +0530,Provisioned
aws.lab.OracleLinux7.Desktop.x2,AMAZON,26,2021-07-21 12:08:40.351 +0530,RESOURCE_PROVISIONING,2021-07-19 17:54:47.504 +0530,Provisioned
aws.lab.OracleLinux7.Oracle19c,AMAZON,319,2023-01-31 10:37:58.892 +0530,RESOURCE_PROVISIONING,2021-11-24 10:08:01.716 +0530,Provisioned
aws.lab.OracleLinux.Desktop.OracleDB19c,AMAZON,63,2022-12-25 09:30:45.943 +0530,RESOURCE_PROVISIONING,2021-11-23 17:26:54.020 +0530,Provisioned
aws.lab.PaloAlto,AMAZON,3,2022-08-19 13:37:06.392 +0530,RESOURCE_PROVISIONING,2021-08-19 15:46:30.132 +0530,Provisioned
aws.lab.pcps.Windows.CIS,AMAZON,30,2022-06-22 15:06:39.907 +0530,RESOURCE_PROVISIONING,2020-10-13 15:51:00.636 +0530,Provisioned
aws.lab.pcps.Windows.ISD,AMAZON,41,2021-08-15 08:45:57.055 +0530,RESOURCE_PROVISIONING,2020-10-06 17:03:18.041 +0530,Provisioned
aws.lab.pcps.Windows.OOP,AMAZON,9,2020-11-27 09:33:01.664 +0530,RESOURCE_PROVISIONING,2020-10-13 09:33:53.701 +0530,Provisioned
aws.lab.pool.Ubuntu,AMAZON,6,2021-05-12 15:45:08.458 +0530,RESOURCE_PROVISIONING,2020-09-14 23:20:22.077 +0530,Provisioned
aws.lab.pragathi.Windows.PowerBI.TableauPublic.Trial,AMAZON,576,2023-01-22 14:09:25.649 +0530,RESOURCE_PROVISIONING,2022-04-18 18:07:08.085 +0530,Provisioned
aws.lab.pragati.Windows.PowerBI.Trial,AMAZON,257,2022-12-13 11:22:34.735 +0530,RESOURCE_PROVISIONING,2021-05-15 17:53:20.229 +0530,Provisioned
aws.lab.Pragati.Windows.SQLServer2019.VS19,AMAZON,33,2021-11-23 09:15:22.919 +0530,RESOURCE_PROVISIONING,2021-11-12 20:15:56.314 +0530,Provisioned
aws.lab.Pragati.Windows.TableauMSOffice.Trial,AMAZON,52,2021-06-14 16:47:04.256 +0530,RESOURCE_PROVISIONING,2020-12-17 22:41:47.575 +0530,Provisioned
aws.lab.projectpro.Amazonlinux.BDH,AMAZON,9,2022-04-01 12:02:12.569 +0530,RESOURCE_PROVISIONING,2022-03-30 17:06:39.510 +0530,Provisioned
aws.lab.projectpro.Amazonlinux.Docker,AMAZON,18,2022-04-18 13:55:44.189 +0530,RESOURCE_PROVISIONING,2022-02-25 17:24:40.689 +0530,Provisioned
aws.lab.projectpro.Amazonlinux.Hadoop,AMAZON,,,RESOURCE_PROVISIONING,2022-02-11 17:01:06.815 +0530,Never Requested For Proviosion
aws.lab.projectpro.Centos7.Desktop.BDH,AMAZON,867,2023-02-02 13:37:27.830 +0530,RESOURCE_PROVISIONING,2022-04-05 19:50:34.030 +0530,Provisioned
aws.lab.projectpro.Centos7.Desktop.Mongo,AMAZON,2,2022-06-01 09:00:26.379 +0530,RESOURCE_PROVISIONING,2022-05-31 14:02:44.903 +0530,Provisioned
aws.lab.projectpro.Centos7.Desktop.SQL,AMAZON,270,2023-02-02 02:03:40.691 +0530,RESOURCE_PROVISIONING,2022-05-27 09:24:33.061 +0530,Provisioned
aws.lab.projectpro.Ubuntu20.Desktop.AnacondaJupyter,AMAZON,116,2022-04-01 09:36:06.591 +0530,RESOURCE_PROVISIONING,2022-02-09 20:32:18.178 +0530,Provisioned
aws.lab.projectpro.Ubuntu.Desktop.Anaconda,AMAZON,7,2022-10-21 10:41:06.378 +0530,RESOURCE_PROVISIONING,2022-03-31 15:24:54.265 +0530,Provisioned
aws.lab.projectpro.Ubuntu.Desktop.Datascience,AMAZON,153,2023-02-01 23:23:34.091 +0530,RESOURCE_PROVISIONING,2022-04-25 14:18:02.357 +0530,Provisioned
aws.lab.projectpro.Ubuntu.Desktop.DataScienceV3,AMAZON,270,2023-02-01 19:22:53.874 +0530,RESOURCE_PROVISIONING,2022-05-09 12:21:40.245 +0530,Provisioned
aws.lab.projectpro.Ubuntu.Desktop.DataScienceV4,AMAZON,79,2023-01-31 06:15:06.389 +0530,RESOURCE_PROVISIONING,2022-05-18 18:45:14.079 +0530,Provisioned
aws.lab.projectpro.Ubuntu.Desktop.DataScienceV5,AMAZON,86,2023-02-02 12:33:42.111 +0530,RESOURCE_PROVISIONING,2022-05-25 11:58:03.063 +0530,Provisioned
aws.lab.projectpro.Ubuntu.Desktop.DataScienceV6,AMAZON,29,2023-02-02 01:50:50.345 +0530,RESOURCE_PROVISIONING,2022-06-01 18:47:16.019 +0530,Provisioned
aws.lab.projectpro.Ubuntu.Desktop.Jupyternotebook,AMAZON,5,2022-04-14 09:37:28.562 +0530,RESOURCE_PROVISIONING,2022-04-12 11:49:45.957 +0530,Provisioned
aws.lab.projectpro.Ubuntu.Desktop.JupyterNotebook,AMAZON,352,2023-02-01 01:04:23.086 +0530,RESOURCE_PROVISIONING,2022-04-14 11:54:15.667 +0530,Provisioned
aws.lab.pytroit.Windows.Ubuntu16.Desktop.Microservices,AMAZON,4,2020-08-04 17:44:55.296 +0530,RESOURCE_PROVISIONING,2020-07-26 15:26:51.995 +0530,Provisioned
aws.lab.qai.Ubuntu.Desktop.Scala.MySQL,AMAZON,31,2023-01-29 17:14:37.372 +0530,RESOURCE_PROVISIONING,2023-01-27 15:51:38.298 +0530,Provisioned
aws.lab.redhat,AMAZON,4,2018-02-01 16:01:12.011 +0530,RESOURCE_PROVISIONING,2018-01-30 20:54:27.368 +0530,Provisioned
aws.lab.Redhat8.Desktop.x2,AMAZON,32,2022-08-09 18:28:34.669 +0530,RESOURCE_PROVISIONING,2021-11-03 17:10:18.078 +0530,Provisioned
aws.lab.Redhat.Desktop,AMAZON,37,2023-01-10 20:34:40.829 +0530,RESOURCE_PROVISIONING,2020-03-19 16:26:27.239 +0530,Provisioned
aws.lab.Redhat.Desktop.Mongodb,AMAZON,23,2022-07-01 19:23:48.685 +0530,RESOURCE_PROVISIONING,2019-11-27 12:11:48.891 +0530,Provisioned
aws.lab.RHEL8.Desktop.x2,AMAZON,4,2021-11-03 15:59:53.562 +0530,RESOURCE_PROVISIONING,2021-11-03 15:18:31.125 +0530,Provisioned
aws.lab.scaler.Centos.Cloudera.CDH.Jupyter,AMAZON,1,2022-03-18 18:20:58.596 +0530,RESOURCE_PROVISIONING,2022-03-18 11:00:09.427 +0530,Provisioned
aws.lab.Siemens.Win16.TIA,AMAZON,1686,2023-01-30 08:55:27.686 +0530,RESOURCE_PROVISIONING,2021-02-09 10:26:45.550 +0530,Provisioned
aws.lab.simplilearn.Account,AMAZON,196,2018-02-25 21:35:57.557 +0530,ACCOUNT_PROVISIONING,2018-02-23 10:15:57.491 +0530,Provisioned
aws.lab.simplilearn.Centos.Cloudera.CDH,AMAZON,103,2020-02-20 19:10:09.534 +0530,RESOURCE_PROVISIONING,2019-08-20 16:39:53.374 +0530,Provisioned
aws.lab.simplilearn.Centos.Desktop.MySQL.Installer,AMAZON,4,2018-02-21 19:50:51.711 +0530,RESOURCE_PROVISIONING,2018-02-12 15:57:13.207 +0530,Provisioned
aws.lab.simplilearn.Ubuntu.Desktop.CM,AMAZON,6,2020-04-21 12:19:35.944 +0530,RESOURCE_PROVISIONING,2020-04-14 12:54:48.719 +0530,Provisioned
aws.lab.simplilearn.Ubuntu.Desktop.Datascience,AMAZON,7701,2020-06-29 16:04:05.745 +0530,RESOURCE_PROVISIONING,2018-12-31 17:27:25.236 +0530,Provisioned
aws.lab.simplilearn.Ubuntu.Desktop.DevOps,AMAZON,4242,2020-01-26 17:33:44.481 +0530,RESOURCE_PROVISIONING,2018-03-09 20:11:41.805 +0530,Provisioned
aws.lab.simplilearn.Ubuntu.Desktop.DevOps.Core,AMAZON,559,2020-08-25 15:36:06.141 +0530,RESOURCE_PROVISIONING,2019-02-15 14:36:00.252 +0530,Provisioned
aws.lab.simplilearn.Ubuntu.Desktop.DXC,AMAZON,6,2018-10-04 16:47:17.457 +0530,RESOURCE_PROVISIONING,2018-10-02 00:49:15.423 +0530,Provisioned
aws.lab.simplilearn.Ubuntu.Desktop.Ethereum,AMAZON,570,2023-01-28 10:08:12.138 +0530,RESOURCE_PROVISIONING,2018-11-17 17:03:50.916 +0530,Provisioned
aws.lab.simplilearn.Ubuntu.Desktop.FSD,AMAZON,386,2020-08-20 20:12:09.133 +0530,RESOURCE_PROVISIONING,2019-10-14 09:37:51.906 +0530,Provisioned
aws.lab.simplilearn.Ubuntu.Desktop.Git,AMAZON,175,2020-08-18 05:49:59.177 +0530,RESOURCE_PROVISIONING,2020-02-13 11:06:53.934 +0530,Provisioned
aws.lab.simplilearn.Ubuntu.Desktop.Jenkins,AMAZON,123,2020-08-16 22:24:11.914 +0530,RESOURCE_PROVISIONING,2020-02-13 11:07:01.855 +0530,Provisioned
aws.lab.simplilearn.Ubuntu.Desktop.MachineLearning,AMAZON,7050,2020-06-17 15:03:30.937 +0530,RESOURCE_PROVISIONING,2018-07-31 15:16:33.093 +0530,Provisioned
aws.lab.simplilearn.Ubuntu.Desktop.MachineLearning.POC,AMAZON,4,2020-02-04 12:55:18.191 +0530,RESOURCE_PROVISIONING,2019-05-24 17:06:09.206 +0530,Provisioned
aws.lab.simplilearn.Ubuntu.Desktop.MEAN,AMAZON,107,2020-08-19 23:43:29.584 +0530,RESOURCE_PROVISIONING,2020-01-17 12:58:40.415 +0530,Provisioned
aws.lab.simplilearn.Ubuntu.Desktop.QA2QE,AMAZON,109,2020-08-13 18:50:14.830 +0530,RESOURCE_PROVISIONING,2020-01-10 10:32:57.715 +0530,Provisioned
aws.lab.simplilearn.Ubuntu.Desktop.TensorFlow,AMAZON,1866,2020-04-28 14:50:00.489 +0530,RESOURCE_PROVISIONING,2018-03-10 23:44:49.486 +0530,Provisioned
aws.lab.simplilearn.Ubuntu.Docker.Cluster,AMAZON,139,2020-08-16 18:18:26.360 +0530,RESOURCE_PROVISIONING,2020-01-10 13:46:30.432 +0530,Provisioned
aws.lab.simplilearn.Ubuntu.EKS,AMAZON,,,RESOURCE_PROVISIONING,2020-01-10 20:39:35.502 +0530,Never Requested For Proviosion
aws.lab.simplilearn.Ubuntu.Kubernetes.Cluster,AMAZON,491,2020-08-13 09:13:04.043 +0530,RESOURCE_PROVISIONING,2019-08-27 10:25:53.670 +0530,Provisioned
aws.lab.simplilearn.Windows.VS2017SQL2014,AMAZON,9,2018-09-05 15:11:56.902 +0530,RESOURCE_PROVISIONING,2018-08-17 17:49:13.834 +0530,Provisioned
aws.lab.skillrary.Windows.Java.DIY,AMAZON,30,2022-06-08 11:30:46.477 +0530,RESOURCE_PROVISIONING,2022-02-15 21:42:38.963 +0530,Provisioned
aws.lab.skillrary.Windows.Server,AMAZON,441,2019-10-23 17:17:10.732 +0530,RESOURCE_PROVISIONING,2019-10-06 12:59:31.427 +0530,Provisioned
aws.lab.skillupright.Windows.Python,AMAZON,53,2021-11-15 19:45:47.717 +0530,RESOURCE_PROVISIONING,2021-10-30 15:10:51.160 +0530,Provisioned
aws.lab.skillupright.Windows.STS.Microservices,AMAZON,25,2022-05-06 16:20:28.345 +0530,RESOURCE_PROVISIONING,2022-05-05 19:58:48.633 +0530,Provisioned
aws.lab.SLES.SAP.HANA,AMAZON,34,2020-02-08 17:23:00.604 +0530,RESOURCE_PROVISIONING,2018-03-28 12:46:48.034 +0530,Provisioned
